match_id,player_id,team_id,jersey_number,position_name,is_starting_xi
3857285,32712,941,26,,0
3857285,39167,941,25,,0
3857282,3086,907,4,Left Center Back,1
3857282,3488,907,1,Goalkeeper,1
3857282,3517,907,10,Right Center Midfield,1
3857282,3839,907,17,,0
3857282,3853,907,13,Left Center Forward,0
3857282,4584,907,21,,0
3857282,4767,907,5,Right Center Back,1
3857282,4774,907,14,Right Wing Back,1
3857282,4934,907,15,Center Defensive Midfield,1
3857282,6399,907,11,Right Center Forward,1
3857282,9540,907,8,Left Center Midfield,1
3857282,9914,907,12,,0
3857282,10928,907,2,,0
3857282,10931,907,7,,0
3857282,10932,907,18,,0
3857282,11250,907,6,Center Back,1
3857282,11252,907,20,Left Center Forward,1
3857282,12014,907,19,,0
3857282,21446,907,26,,0
3857282,22074,907,16,Left Defensive Midfield,0
3857282,29377,907,9,Left Wing Back,0
3857282,33121,907,24,,0
3857282,33144,907,23,,0
3857282,34794,907,3,Left Wing Back,1
3857282,50528,907,22,Left Midfield,0
3857282,82257,907,25,,0
3857282,3377,1839,21,Right Wing,1
3857282,3658,1839,22,Right Back,0
3857282,4614,1839,5,Left Back,1
3857282,6806,1839,18,,0
3857282,8246,1839,10,Left Wing,1
3857282,8526,1839,8,Right Center Midfield,1
3857282,12352,1839,1,Goalkeeper,1
3857282,12524,1839,3,Right Center Back,1
3857282,12746,1839,25,,0
3857282,12751,1839,4,Center Defensive Midfield,1
3857282,12757,1839,15,,0
3857282,13035,1839,23,Left Center Midfield,0
3857282,13442,1839,17,,0
